ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
206876151,Photo,Kea,Nestor notabilis,,Jake Zadik,2020-02-03,2020,2,3,711,New Zealand,NZ-WTC-057,West Coast,Westland District,"32 Main Road, Franz Josef Glacier NZ-West Coast (-43.3874,170.1822)",-43.3873590,170.1822310,"",,Unspecified,"","",,,,,,,S64051840,"",,,,,Nestor notabilis,kea1,Species,11517,,1.00,1,,3024,4032
206864041,Photo,Kea,Nestor notabilis,,Louis Bevier,2020-01-13,2020,1,13,1910,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Homer Tunnel W Entrance,-44.7626487,167.9729896,Juvenile – 1,,Unspecified,"","",,,,,,,S64048872,"",,,,"Juvenile and an adult. The adult stayed on the road. The juvenile was most curious about all the bits on the car, including perhaps seeing itself in the windscreen.",Nestor notabilis,kea1,Species,,,4.89,65,,1600,2400
206864031,Photo,Kea,Nestor notabilis,,Louis Bevier,2020-01-13,2020,1,13,1910,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Homer Tunnel W Entrance,-44.7626487,167.9729896,Juvenile – 1,,Unspecified,"","",,,,,,,S64048872,"",,,,"Juvenile and an adult. The adult stayed on the road. The juvenile was most curious about all the bits on the car, including perhaps seeing itself in the windscreen.",Nestor notabilis,kea1,Species,,,4.63,75,,1600,2400
206862011,Photo,Kea,Nestor notabilis,,Louis Bevier,2020-01-12,2020,1,12,1410,New Zealand,NZ-STL-073,Southland,Southland District,Milford Road between Divide and Monkey Creek,-44.8173130,168.0671540,Adult – 1,,Unspecified,"","",,,,,,,S63301724,"",,,,"banded adult (colored ring on left with ""D"" and another character/digit not seen) around car park",Nestor notabilis,kea1,Species,11606,,5.00,6,,1600,2400
708900,Photo,Kea,Nestor notabilis,,Leslie George,,,,,,New Zealand,NZ-OTA-070,Otago,Queenstown-Lakes District,Lake Wanaka,-44.7360000,169.1100000,"","",Unspecified,"","",,IBC1110731,,,,,,"",,,"Bird preening showing colouful rump. Elevation: 716 m. Date added to IBC: June 22, 2016.",,Nestor notabilis,kea1,Species,,,5.00,5,"",801,1200
203363401,Photo,Kea,Nestor notabilis,,tony green,2020-01-25,2020,1,25,600,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63788446,"",,,,"Dark, very foggy, almost missed this.",Nestor notabilis,kea1,Species,11606,,1.00,2,,3264,4896
203160641,Photo,Kea,Nestor notabilis,,Steven Hromada,2020-01-03,2020,1,3,1844,New Zealand,NZ-WTC-057,West Coast,Westland District,"25 Cron Street, Franz Josef Glacier NZ-West Coast (-43.3879,170.1828)",-43.3879150,170.1827860,"",,Unspecified,"","",,,,,,,S62943917,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,3456,4608
202105421,Photo,Kea,Nestor notabilis,,Greg Hertler,2009-07-26,2009,7,26,1248,New Zealand,NZ-STL,Southland,,Fiordland NP--Milford Sound (General),-44.6669090,167.9153440,"",,Unspecified,"","",,,,,,,S63648934,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2304,3072
202105381,Photo,Kea,Nestor notabilis,,Greg Hertler,2009-07-26,2009,7,26,1248,New Zealand,NZ-STL,Southland,,Fiordland NP--Milford Sound (General),-44.6669090,167.9153440,"",,Unspecified,"","",,,,,,,S63648934,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,2,,3072,2304
202020801,Photo,Kea,Nestor notabilis,,Mike Woodall,2019-11-11,2019,11,11,945,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Center, Crusher Loop",-42.9385389,171.5619806,Adult – 1,,Unspecified,"","",,,,,,,S63637224,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2516,3354
202016461,Photo,Kea,Nestor notabilis,,Mike Woodall,2019-11-10,2019,11,10,1700,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Center, Crusher Loop road end",-42.9385389,171.5619806,Adult – 1,Foraging or Eating,Unspecified,"","",,,,,,,S63635514,"",,,"It's too wet to fight over sliced apple!",Fighting with each other over the fruit,Nestor notabilis,kea1,Species,11517,,.00,0,"",3000,4000
200713251,Photo,Kea,Nestor notabilis,,James Kennerley,2019-12-31,2019,12,31,634,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,Adult – 1,,Unspecified,"","",,,,,,,S63061998,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,7,,2611,4180
200713241,Photo,Kea,Nestor notabilis,,James Kennerley,2019-12-31,2019,12,31,634,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,Adult – 1,,Unspecified,"","",,,,,,,S63061998,"",,,,,Nestor notabilis,kea1,Species,11517,,4.88,8,,2239,3582
200713211,Photo,Kea,Nestor notabilis,,James Kennerley,2019-12-31,2019,12,31,634,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,Adult – 1,,Unspecified,"","",,,,,,,S63061998,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,6,,2176,3481
200713201,Photo,Kea,Nestor notabilis,,James Kennerley,2019-12-31,2019,12,31,634,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,Adult – 1,,Unspecified,"","",,,,,,,S63061998,"",,,,,Nestor notabilis,kea1,Species,,,5.00,8,,2235,3577
199771791,Photo,Kea,Nestor notabilis,,Steven Prochter,2020-01-06,2020,1,6,1445,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--The Chasm,-44.7217319,167.9485483,"",,Unspecified,"","",,,,,,,S63460224,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,1,,534,800
199668691,Photo,Kea,Nestor notabilis,,Marco Valentini,2015-12-06,2015,12,6,900,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--The Chasm,-44.7217319,167.9485483,"",,Unspecified,"","",,,,,,,S63441471,"",,,,,Nestor notabilis,kea1,Species,11606,,5.00,1,,1773,3000
199668681,Photo,Kea,Nestor notabilis,,Marco Valentini,2015-12-06,2015,12,6,900,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--The Chasm,-44.7217319,167.9485483,"",,Unspecified,"","",,,,,,,S63441471,"",,,,,Nestor notabilis,kea1,Species,11606,,5.00,1,,2000,3000
199668671,Photo,Kea,Nestor notabilis,,Marco Valentini,2015-12-06,2015,12,6,900,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--The Chasm,-44.7217319,167.9485483,"",,Unspecified,"","",,,,,,,S63441471,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,2495,4000
199668661,Photo,Kea,Nestor notabilis,,Marco Valentini,2015-12-06,2015,12,6,900,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--The Chasm,-44.7217319,167.9485483,"",,Unspecified,"","",,,,,,,S63441471,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,2000,3000
199285411,Photo,Kea,Nestor notabilis,,Imogen Warren,2019-12-30,2019,12,30,1000,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S62760715,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
199285351,Photo,Kea,Nestor notabilis,,Imogen Warren,2019-12-30,2019,12,30,1000,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S62760715,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
199285241,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,613,920
199285231,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,613,920
199285181,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
199285171,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,613,920
199285161,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
199285131,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,613,920
199285111,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
199285081,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
199285061,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,613,919
199285021,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-07,2020,1,7,700,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63118976,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,613,920
199284921,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-06,2020,1,6,1000,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63080510,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
199284841,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-06,2020,1,6,1000,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63080510,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
199284781,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-06,2020,1,6,1000,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63080510,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,613,920
199284651,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-06,2020,1,6,1000,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63080510,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
199284621,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-06,2020,1,6,1000,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63080510,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,613,920
199284611,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-06,2020,1,6,1000,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63080510,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,919
199284591,Photo,Kea,Nestor notabilis,,Imogen Warren,2020-01-06,2020,1,6,1000,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S63080510,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,613,920
198526771,Photo,Kea,Nestor notabilis,,Michael Fuhrer,2020-01-11,2020,1,11,945,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,"",,Unspecified,"","",,,,,,,S63248050,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,1835,2752
197913431,Photo,Kea,Nestor notabilis,,Holly Bauer,2002-11-18,2002,11,18,0,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--The Chasm,-44.7217319,167.9485483,"",,Unspecified,"","",,,,,,,S30202898,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,1,,2339,3694
197913401,Photo,Kea,Nestor notabilis,,Holly Bauer,2002-11-18,2002,11,18,0,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--The Chasm,-44.7217319,167.9485483,"",,Unspecified,"","",,,,,,,S30202898,"",,,,,Nestor notabilis,kea1,Species,11517,,3.00,1,,2647,3529
197913351,Photo,Kea,Nestor notabilis,,Holly Bauer,2002-11-18,2002,11,18,0,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--The Chasm,-44.7217319,167.9485483,"",,Unspecified,"","",,,,,,,S30202898,"",,,,,Nestor notabilis,kea1,Species,11517,,3.00,1,,2593,3457
197624921,Photo,Kea,Nestor notabilis,,Eric Hellgren,2019-12-28,2019,12,28,1200,New Zealand,NZ-STL-073,Southland,Southland District,Milford Sound--Foreshore Trail,-44.6713417,167.9248002,"",,Unspecified,"","",,,,,,,S62727691,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,3672,4896
197624911,Photo,Kea,Nestor notabilis,,Eric Hellgren,2019-12-28,2019,12,28,1200,New Zealand,NZ-STL-073,Southland,Southland District,Milford Sound--Foreshore Trail,-44.6713417,167.9248002,"",,Unspecified,"","",,,,,,,S62727691,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,3672,4896
196098641,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,1840,2403
196098051,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2606,3933
196098041,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2694,4079
196097971,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2729,4060
196097921,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2848,4288
196097901,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2840,4140
196097891,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2848,4288
196097861,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2848,4288
196097831,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2848,4288
196097811,Photo,Kea,Nestor notabilis,,Jordan Hinson,2019-11-29,2019,11,29,1710,New Zealand,NZ-STL-073,Southland,Southland District,"NZ-Te Wahipounamu (-44.6502,167.8977)",-44.6502160,167.8976850,"",,Unspecified,"","",,,,,,,S62022731,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2608,3860
195801951,Photo,Kea,Nestor notabilis,,JEK YAP,2010-08-17,2010,8,17,800,New Zealand,NZ-CAN-063,Canterbury,Ashburton District,Mount Hutt area,-43.4724245,171.5373350,"",,Unspecified,"","",,,,,,,S62737285,"",,,,,Nestor notabilis,kea1,Species,11517,,.00,0,,2592,3872
195157331,Photo,Kea,Nestor notabilis,,Mathew Zappa,2019-12-26,2019,12,26,808,New Zealand,NZ-OTA-070,Otago,Queenstown-Lakes District,Queenstown--Ben Lomond,-45.0172557,168.6401882,"",,Unspecified,"","",,,,,,,S62625310,"",,,,,Nestor notabilis,kea1,Species,11517,,4.50,2,,3648,5472
195129721,Photo,Kea,Nestor notabilis,,Mathew Zappa,2019-12-26,2019,12,26,808,New Zealand,NZ-OTA-070,Otago,Queenstown-Lakes District,Queenstown--Ben Lomond,-45.0172557,168.6401882,"",,Unspecified,"","",,,,,,,S62625310,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,1,,3648,5472
195129631,Photo,Kea,Nestor notabilis,,Mathew Zappa,2019-12-26,2019,12,26,808,New Zealand,NZ-OTA-070,Otago,Queenstown-Lakes District,Queenstown--Ben Lomond,-45.0172557,168.6401882,"",,Unspecified,"","",,,,,,,S62625310,"",,,,,Nestor notabilis,kea1,Species,11517,,2.00,1,,3648,5472
195128881,Photo,Kea,Nestor notabilis,,Mathew Zappa,2019-12-26,2019,12,26,808,New Zealand,NZ-OTA-070,Otago,Queenstown-Lakes District,Queenstown--Ben Lomond,-45.0172557,168.6401882,"",,Unspecified,"","",,,,,,,S62625310,"",,,,,Nestor notabilis,kea1,Species,11517,,1.00,1,,3648,5472
194665571,Photo,Kea,Nestor notabilis,,Chris Barnes,2019-12-01,2019,12,1,1400,New Zealand,NZ-STL-073,Southland,Southland District,The Chasm car park,-44.7214297,167.9508305,"",,Unspecified,"","",,,,,,,S61919157,"",,,,"one bird hopping around to greet people in car park, stood under vehicle to shelter from rain",Nestor notabilis,kea1,Species,11517,,4.00,1,,2814,4133
194665561,Photo,Kea,Nestor notabilis,,Chris Barnes,2019-12-01,2019,12,1,1400,New Zealand,NZ-STL-073,Southland,Southland District,The Chasm car park,-44.7214297,167.9508305,"",,Unspecified,"","",,,,,,,S61919157,"",,,,"one bird hopping around to greet people in car park, stood under vehicle to shelter from rain",Nestor notabilis,kea1,Species,11517,,4.00,1,,3698,3076
194665551,Photo,Kea,Nestor notabilis,,Chris Barnes,2019-12-01,2019,12,1,1400,New Zealand,NZ-STL-073,Southland,Southland District,The Chasm car park,-44.7214297,167.9508305,"",,Unspecified,"","",,,,,,,S61919157,"",,,,"one bird hopping around to greet people in car park, stood under vehicle to shelter from rain",Nestor notabilis,kea1,Species,11517,,4.00,1,,2816,4364
194665541,Photo,Kea,Nestor notabilis,,Chris Barnes,2019-12-01,2019,12,1,1400,New Zealand,NZ-STL-073,Southland,Southland District,The Chasm car park,-44.7214297,167.9508305,"",,Unspecified,"","",,,,,,,S61919157,"",,,,"one bird hopping around to greet people in car park, stood under vehicle to shelter from rain",Nestor notabilis,kea1,Species,11517,,3.00,1,,2817,4255
194665521,Photo,Kea,Nestor notabilis,,Chris Barnes,2019-12-01,2019,12,1,1400,New Zealand,NZ-STL-073,Southland,Southland District,The Chasm car park,-44.7214297,167.9508305,"",,Unspecified,"","",,,,,,,S61919157,"",,,,"one bird hopping around to greet people in car park, stood under vehicle to shelter from rain",Nestor notabilis,kea1,Species,11517,,3.00,1,,2674,3532
193932991,Photo,Kea,Nestor notabilis,,Lawrence Gardella,2019-12-11,2019,12,11,1718,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,"",,Unspecified,"","",,,,,,,S62213806,"",,,,,Nestor notabilis,kea1,Species,11517,,3.00,1,,3456,4608
